id,AnnotaId,verb1_id,verb1,verb2_id,verb2,verb3_id,verb3,verb4_id,verb4,adj1_id,adj1,adj2_id,adj2,adj3_id,adj3,adj4_id,adj4,FileName,Sentiment
25895,6265,SID-00031820-V,laugh,NULL,NULL,NULL,NULL,NULL,NULL,SID-00971660-A,cool,NULL,NULL,NULL,NULL,NULL,NULL,1386507895555.gif,+
25896,6290,SID-00028565-V,smile,NULL,NULL,NULL,NULL,NULL,NULL,SID-00842199-A,strong,NULL,NULL,NULL,NULL,NULL,NULL,1386512575212.gif,+
25897,6317,SID-01894649-V,dance,NULL,NULL,NULL,NULL,NULL,NULL,SID-00842199-A,strong,NULL,NULL,NULL,NULL,NULL,NULL,1386516787583.gif,+
25898,6441,SID-00066685-V,cry,NULL,NULL,NULL,NULL,NULL,NULL,SID-00167278-A,cute,NULL,NULL,NULL,NULL,NULL,NULL,1386518547141.gif,-
25899,6442,SID-01067816-V,sing,SID-01894649-V,dance,NULL,NULL,NULL,NULL,SID-00167278-A,cute,NULL,NULL,NULL,NULL,NULL,NULL,1386519636209.gif,+
25900,6444,SID-01067816-V,sing,SID-00028565-V,smile,NULL,NULL,NULL,NULL,SID-00167278-A,cute,NULL,NULL,NULL,NULL,NULL,NULL,1386519640653.gif,+
25901,6445,SID-01894649-V,dance,NULL,NULL,NULL,NULL,NULL,NULL,SID-00971660-A,cool,NULL,NULL,SID-02131072-A,sexy,NULL,NULL,1386521003842.gif,+
25902,6466,SID-00028565-V,smile,NULL,NULL,NULL,NULL,NULL,NULL,SID-00971660-A,cool,NULL,NULL,NULL,NULL,NULL,NULL,1386523215922.gif,+
25903,6467,SID-01067816-V,sing,SID-00028565-V,smile,NULL,NULL,NULL,NULL,SID-00971660-A,cool,NULL,NULL,NULL,NULL,NULL,NULL,1386525096786.gif,+
25904,6469,SID-01067816-V,sing,NULL,NULL,NULL,NULL,NULL,NULL,SID-00971660-A,cool,NULL,NULL,NULL,NULL,NULL,NULL,1386526964544.gif,+
25905,6471,SID-00028565-V,smile,NULL,NULL,NULL,NULL,NULL,NULL,SID-00971660-A,cool,NULL,NULL,NULL,NULL,NULL,NULL,1386527158061.gif,+
25906,6472,SID-00028565-V,smile,NULL,NULL,NULL,NULL,NULL,NULL,SID-00971660-A,cool,NULL,NULL,NULL,NULL,NULL,NULL,1386527162054.gif,+
25907,6473,SID-00028565-V,smile,NULL,NULL,NULL,NULL,NULL,NULL,SID-00971660-A,cool,NULL,NULL,NULL,NULL,NULL,NULL,1386527182783.gif,+
25908,6474,SID-00028565-V,smile,NULL,NULL,NULL,NULL,NULL,NULL,SID-00971660-A,cool,NULL,NULL,NULL,NULL,NULL,NULL,1386527462902.gif,+
25909,6478,SID-00028565-V,smile,NULL,NULL,NULL,NULL,NULL,NULL,SID-02186470-A,two,NULL,NULL,NULL,NULL,NULL,NULL,1386528572390.gif,+
25910,6480,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,SID-00167278-A,cute,SID-02357479-A,surprised,NULL,NULL,NULL,NULL,1386529138374.gif,0
25911,6482,SID-01726172-V,play,NULL,NULL,NULL,NULL,NULL,NULL,SID-00971660-A,cool,NULL,NULL,NULL,NULL,NULL,NULL,1386529147775.gif,+
25912,6573,SID-01166351-V,eat,NULL,NULL,NULL,NULL,NULL,NULL,SID-00167278-A,cute,NULL,NULL,NULL,NULL,NULL,NULL,1386530025481.gif,+
25913,6604,SID-01166351-V,eat,SID-00028565-V,smile,NULL,NULL,NULL,NULL,SID-00167278-A,cute,NULL,NULL,NULL,NULL,NULL,NULL,1386539520565.gif,+
25914,6623,SID-01431723-V,kiss,NULL,NULL,NULL,NULL,NULL,NULL,SID-00217728-A,beautiful,NULL,NULL,NULL,NULL,NULL,NULL,1386549544524.gif,+
25915,6707,SID-00028565-V,smile,SID-01894649-V,dance,NULL,NULL,NULL,NULL,SID-00167278-A,cute,NULL,NULL,NULL,NULL,NULL,NULL,1386560452585.gif,+
25916,6708,SID-01894649-V,dance,SID-00028565-V,smile,NULL,NULL,NULL,NULL,SID-00971660-A,cool,NULL,NULL,NULL,NULL,NULL,NULL,1386560671028.gif,+
25917,6750,SID-00066685-V,cry,NULL,NULL,NULL,NULL,NULL,NULL,SID-00167278-A,cute,NULL,NULL,NULL,NULL,NULL,NULL,1386743544100.gif,-
25918,6752,NULL,NULL,NULL,NULL,SID-01396524-V,hug,NULL,NULL,SID-00971660-A,cool,SID-00217728-A,beautiful,NULL,NULL,NULL,NULL,1386743898168.gif,+
25919,6756,SID-01408760-V,dribble,SID-01084466-V,shoot,NULL,NULL,SID-00858568-V,cheer,NULL,NULL,NULL,NULL,SID-00971660-A,cool,NULL,NULL,1386744219570.gif,+
25920,6758,SID-01408760-V,dribble,SID-01084466-V,shoot,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1386744294058.gif,+
25921,6755,SID-00028565-V,smile,NULL,NULL,NULL,NULL,NULL,NULL,SID-00217728-A,beautiful,NULL,NULL,NULL,NULL,NULL,NULL,1386744709873.gif,+
25922,6757,SID-01894649-V,dance,SID-00028565-V,smile,NULL,NULL,NULL,NULL,SID-01677623-A,one,NULL,NULL,NULL,NULL,NULL,NULL,1386744729038.gif,+
25923,6759,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,SID-01459755-A,lovely,SID-00217728-A,beautiful,NULL,NULL,NULL,NULL,1386744810416.gif,+
25924,6760,SID-01900408-V,trip,NULL,NULL,NULL,NULL,NULL,NULL,SID-00986027-A,fat,NULL,NULL,NULL,NULL,NULL,NULL,1386744815418.gif,+
25925,6761,SID-01408760-V,dribble,SID-01597662-V,dunk,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,SID-00919542-A,excited,NULL,NULL,1386744817933.gif,+
25926,6764,SID-02099075-V,dance,NULL,NULL,NULL,NULL,NULL,NULL,SID-00971660-A,cool,NULL,NULL,NULL,NULL,NULL,NULL,1386744904981.gif,+
25927,6766,SID-01249724-V,rub,NULL,NULL,NULL,NULL,NULL,NULL,SID-00191265-A,sensible,NULL,NULL,NULL,NULL,NULL,NULL,1386744930868.gif,+
25928,6767,SID-01396524-V,hug,SID-01396524-V,hug,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1386745022894.gif,0
25929,6770,SID-01729431-V,sing,SID-02099075-V,dance,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,SID-00971660-A,cool,NULL,NULL,1386746426357.gif,+
25930,6771,SID-00028565-V,smile,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1386746446273.gif,+
25931,6772,SID-00066685-V,cry,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1386746659726.gif,0
25932,6793,SID-01904930-V,walk,SID-00121506-V,jump,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1386748053345.gif,0
25933,6795,SID-01712704-V,perform,NULL,NULL,NULL,NULL,NULL,NULL,SID-00971660-A,cool,NULL,NULL,NULL,NULL,NULL,NULL,1386752034490.gif,+
25934,6796,SID-00066685-V,cry,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1386756750715.gif,0
25935,6797,SID-00928959-V,say,SID-00031820-V,laugh,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1386757650245.gif,0
25936,6798,SID-00884011-V,promise,SID-00028565-V,smile,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1386759209115.gif,+
25937,6799,SID-01084466-V,shoot,SID-01408760-V,dribble,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1386760468666.gif,+
25938,6800,SID-00031820-V,laugh,NULL,NULL,NULL,NULL,NULL,NULL,SID-01148283-A,happy,NULL,NULL,NULL,NULL,NULL,NULL,1386760939577.gif,+
25939,6801,SID-01084466-V,shoot,SID-02099075-V,dance,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,SID-01148283-A,happy,NULL,NULL,1386762702296.gif,+
25940,6802,SID-01198101-V,smoke,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1386764712368.gif,0
25941,6803,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,SID-01334398-A,intelligent,SID-00217728-A,beautiful,NULL,NULL,NULL,NULL,1386764807908.gif,+
25942,6804,SID-00028565-V,smile,NULL,NULL,NULL,NULL,NULL,NULL,SID-00217728-A,beautiful,NULL,NULL,SID-02137538-A,sexy,NULL,NULL,1386764816089.gif,+
25943,6805,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,SID-00214812-A,long-haired,SID-00217728-A,beautiful,NULL,NULL,NULL,NULL,1386766981674.gif,+
25944,6826,SID-02099075-V,dance,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1386770928238.gif,+
25945,6827,SID-02099075-V,dance,NULL,NULL,NULL,NULL,NULL,NULL,SID-00971660-A,cool,NULL,NULL,NULL,NULL,NULL,NULL,1386773509436.gif,+
25946,6828,SID-00028565-V,smile,SID-00031820-V,laugh,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1386773516657.gif,+
25947,6829,SID-01400044-V,hit,SID-00028565-V,smile,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1386774905547.gif,0
25948,6830,SID-01237599-V,clap,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1386776452807.gif,0
25949,6832,SID-01396524-V,hug,SID-01431723-V,kiss,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1386777129480.gif,+
25950,6833,SID-00912473-V,shout,NULL,NULL,NULL,NULL,NULL,NULL,SID-00919542-A,excited,NULL,NULL,NULL,NULL,NULL,NULL,1386777819583.gif,+
25951,6834,SID-01729431-V,sing,SID-00028565-V,smile,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1386778444090.gif,+
25952,6835,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,SID-02321009-A,strong,NULL,NULL,NULL,NULL,NULL,NULL,1386779027404.gif,+
25953,6857,SID-01084466-V,shoot,SID-01408760-V,dribble,NULL,NULL,NULL,NULL,SID-00971660-A,cool,NULL,NULL,NULL,NULL,NULL,NULL,1386782571252.gif,+
25954,6864,SID-01867697-V,somersault,NULL,NULL,NULL,NULL,NULL,NULL,SID-00971660-A,cool,NULL,NULL,NULL,NULL,NULL,NULL,1386784524191.gif,+
25955,6865,SID-01084466-V,shoot,NULL,NULL,NULL,NULL,NULL,NULL,SID-00971660-A,cool,NULL,NULL,NULL,NULL,NULL,NULL,1386785087450.gif,+
25956,6866,SID-00109660-V,change,NULL,NULL,NULL,NULL,NULL,NULL,SID-00217728-A,beautiful,NULL,NULL,NULL,NULL,NULL,NULL,1386785368736.gif,+
25957,6867,SID-01729431-V,sing,SID-02099075-V,dance,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1386785387617.gif,+
25958,6868,SID-01914947-V,run,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1386785745045.gif,0
25959,6896,SID-02099075-V,dance,NULL,NULL,NULL,NULL,NULL,NULL,SID-00971660-A,cool,NULL,NULL,NULL,NULL,NULL,NULL,1386788862439.gif,+
25960,6897,SID-01562061-V,crash,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1386790320563.gif,-
25961,6930,SID-00066685-V,cry,NULL,NULL,NULL,NULL,NULL,NULL,SID-00167278-A,cute,NULL,NULL,NULL,NULL,NULL,NULL,1386793663572.gif,-
25962,6931,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,SID-00167278-A,cute,SID-00113818-A,angry,NULL,NULL,NULL,NULL,1386793664178.gif,-
25963,6943,SID-01894649-V,dance,NULL,NULL,NULL,NULL,NULL,NULL,SID-00217728-A,beautiful,NULL,NULL,NULL,NULL,NULL,NULL,1386793975381.gif,+
25964,6944,SID-00066685-V,cry,NULL,NULL,NULL,NULL,NULL,NULL,SID-00971660-A,cool,NULL,NULL,NULL,NULL,NULL,NULL,1386794041180.gif,-
25965,6945,SID-01894649-V,dance,NULL,NULL,NULL,NULL,NULL,NULL,SID-02545023-A,funny,NULL,NULL,NULL,NULL,NULL,NULL,1386794081970.gif,+
25966,6946,SID-00028565-V,smile,NULL,NULL,NULL,NULL,NULL,NULL,SID-00217728-A,beautiful,NULL,NULL,NULL,NULL,NULL,NULL,1386794431047.gif,+
25967,6947,SID-01894649-V,dance,NULL,NULL,NULL,NULL,NULL,NULL,SID-00167278-A,cute,NULL,NULL,NULL,NULL,NULL,NULL,1386794590406.gif,+
25968,6949,SID-00334803-V,run,NULL,NULL,NULL,NULL,NULL,NULL,SID-02064427-A,one,NULL,NULL,NULL,NULL,NULL,NULL,1386795107569.gif,+
25969,6952,SID-00124442-V,move,NULL,NULL,NULL,NULL,NULL,NULL,SID-01677623-A,one,NULL,NULL,NULL,NULL,NULL,NULL,1386795184144.gif,0
25970,6954,SID-01166351-V,eat,NULL,NULL,NULL,NULL,NULL,NULL,SID-01677623-A,one,NULL,NULL,NULL,NULL,NULL,NULL,1386795184773.gif,0
25971,6979,SID-00621734-V,throw,NULL,NULL,NULL,NULL,NULL,NULL,SID-01677623-A,one,NULL,NULL,NULL,NULL,NULL,NULL,1386795185611.gif,0
25972,6958,SID-00066685-V,cry,NULL,NULL,NULL,NULL,NULL,NULL,SID-00167278-A,cute,NULL,NULL,NULL,NULL,NULL,NULL,1386795185973.gif,-
25973,6981,SID-01561143-V,collide,NULL,NULL,NULL,NULL,NULL,NULL,SID-02064427-A,one,NULL,NULL,NULL,NULL,NULL,NULL,1386796857548.gif,-
25974,6983,SID-01904293-V,swim,NULL,NULL,NULL,NULL,NULL,NULL,SID-02186470-A,two,NULL,NULL,NULL,NULL,NULL,NULL,1386796904965.gif,0
25975,6984,SID-00014549-V,move,NULL,NULL,NULL,NULL,NULL,NULL,SID-01677623-A,one,NULL,NULL,NULL,NULL,NULL,NULL,1386796951456.gif,0
25976,6985,SID-00334803-V,run,NULL,NULL,NULL,NULL,NULL,NULL,SID-01677623-A,one,NULL,NULL,NULL,NULL,NULL,NULL,1386796951535.gif,0
25977,6987,SID-00725274-V,surprise,NULL,NULL,NULL,NULL,NULL,NULL,SID-01677623-A,one,NULL,NULL,NULL,NULL,NULL,NULL,1386796952162.gif,+
25978,6989,SID-00014549-V,move,NULL,NULL,NULL,NULL,NULL,NULL,SID-01677623-A,one,NULL,NULL,NULL,NULL,NULL,NULL,1386796952406.gif,0
25979,6993,SID-00014549-V,move,NULL,NULL,NULL,NULL,NULL,NULL,SID-01677623-A,one,NULL,NULL,NULL,NULL,NULL,NULL,1386796953000.gif,+
25980,6995,SID-00334803-V,run,NULL,NULL,NULL,NULL,NULL,NULL,SID-01677623-A,one,NULL,NULL,NULL,NULL,NULL,NULL,1386796953088.gif,0
25981,6999,SID-00109660-V,change,NULL,NULL,NULL,NULL,NULL,NULL,SID-01677623-A,one,NULL,NULL,NULL,NULL,NULL,NULL,1386796953716.gif,0
25982,7002,SID-00781903-V,hit,NULL,NULL,NULL,NULL,NULL,NULL,SID-01677623-A,one,NULL,NULL,NULL,NULL,NULL,NULL,1386796953784.gif,+
25983,7004,SID-00013615-V,play,NULL,NULL,NULL,NULL,NULL,NULL,SID-01677623-A,one,NULL,NULL,NULL,NULL,NULL,NULL,1386796957000.gif,+
25984,7005,SID-00014549-V,move,NULL,NULL,NULL,NULL,NULL,NULL,SID-02186470-A,two,NULL,NULL,NULL,NULL,NULL,NULL,1386796960064.gif,+
25985,7007,SID-00147815-V,fall,NULL,NULL,NULL,NULL,NULL,NULL,SID-01677623-A,one,NULL,NULL,NULL,NULL,NULL,NULL,1386796975304.gif,0
25986,7008,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,SID-01677623-A,one,SID-01677623-A,one,NULL,NULL,NULL,NULL,1386796985134.gif,+
25987,7009,SID-00014549-V,move,NULL,NULL,NULL,NULL,NULL,NULL,SID-01678586-A,some,NULL,NULL,NULL,NULL,NULL,NULL,1386796989238.gif,+
25988,7022,SID-00028565-V,smile,NULL,NULL,NULL,NULL,NULL,NULL,SID-00217728-A,beautiful,NULL,NULL,NULL,NULL,NULL,NULL,1386797682072.gif,+
25989,7023,SID-00066685-V,cry,NULL,NULL,NULL,NULL,NULL,NULL,SID-00971660-A,cool,NULL,NULL,NULL,NULL,NULL,NULL,1386798190233.gif,-
25990,7025,SID-00066685-V,cry,NULL,NULL,NULL,NULL,NULL,NULL,SID-00971660-A,cool,NULL,NULL,NULL,NULL,NULL,NULL,1386798194787.gif,-
25991,7029,SID-00028565-V,smile,NULL,NULL,NULL,NULL,NULL,NULL,SID-00167278-A,cute,NULL,NULL,NULL,NULL,NULL,NULL,1386798228376.gif,+
25992,7050,SID-01166351-V,eat,SID-00028565-V,smile,NULL,NULL,NULL,NULL,SID-00971660-A,cool,NULL,NULL,NULL,NULL,NULL,NULL,1386798780515.gif,+
25993,7068,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,SID-01677623-A,one,SID-01677623-A,one,NULL,NULL,NULL,NULL,1386799808154.gif,+
25994,7071,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,SID-01677623-A,one,NULL,NULL,NULL,NULL,NULL,NULL,1386799898269.gif,0
25995,7072,SID-00147815-V,fall,NULL,NULL,NULL,NULL,NULL,NULL,SID-01677623-A,one,NULL,NULL,NULL,NULL,NULL,NULL,1386799963112.gif,0
25996,7074,SID-01894649-V,dance,NULL,NULL,NULL,NULL,NULL,NULL,SID-02064427-A,one,NULL,NULL,NULL,NULL,NULL,NULL,1386800263049.gif,+
25997,7075,SID-00013615-V,play,NULL,NULL,NULL,NULL,NULL,NULL,SID-01554063-A,some,NULL,NULL,NULL,NULL,NULL,NULL,1386800330193.gif,+
25998,7078,SID-00830761-V,talk,NULL,NULL,NULL,NULL,NULL,NULL,SID-02064427-A,one,NULL,NULL,NULL,NULL,NULL,NULL,1386800709659.gif,+
25999,7079,SID-00013615-V,play,NULL,NULL,NULL,NULL,NULL,NULL,SID-01554063-A,some,NULL,NULL,NULL,NULL,NULL,NULL,1386800715848.gif,0
26000,7080,SID-00013615-V,play,NULL,NULL,NULL,NULL,NULL,NULL,SID-02064427-A,one,NULL,NULL,NULL,NULL,NULL,NULL,1386800730126.gif,0
26001,7084,SID-02099075-V,dance,NULL,NULL,NULL,NULL,NULL,NULL,SID-01677623-A,one,NULL,NULL,NULL,NULL,NULL,NULL,1386800857552.gif,+
26002,7086,SID-00014549-V,move,NULL,NULL,NULL,NULL,NULL,NULL,SID-01677623-A,one,NULL,NULL,NULL,NULL,NULL,NULL,1386800882190.gif,0
26003,7087,SID-00124442-V,move,NULL,NULL,NULL,NULL,NULL,NULL,SID-01677623-A,one,NULL,NULL,NULL,NULL,NULL,NULL,1386800910207.gif,0
26004,7088,SID-01140654-V,walk,NULL,NULL,NULL,NULL,NULL,NULL,SID-02064427-A,one,NULL,NULL,NULL,NULL,NULL,NULL,1386800926561.gif,0
26005,7089,SID-00830761-V,talk,NULL,NULL,NULL,NULL,NULL,NULL,SID-01554063-A,some,NULL,NULL,NULL,NULL,NULL,NULL,1386800955844.gif,+
26006,7099,SID-01511134-V,ride,NULL,NULL,NULL,NULL,NULL,NULL,SID-02186580-A,three,NULL,NULL,NULL,NULL,NULL,NULL,1386801734854.gif,+
26007,7101,SID-00334803-V,run,NULL,NULL,NULL,NULL,NULL,NULL,SID-01678586-A,some,NULL,NULL,NULL,NULL,NULL,NULL,1386802603627.gif,+
26008,7103,SID-00124442-V,move,SID-00124442-V,move,NULL,NULL,NULL,NULL,SID-02064427-A,one,NULL,NULL,NULL,NULL,NULL,NULL,1386802607665.gif,+
26009,7104,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,SID-02063554-A,like,SID-02064427-A,one,NULL,NULL,NULL,NULL,1386802612284.gif,+
26010,7105,SID-00929362-V,look,NULL,NULL,NULL,NULL,NULL,NULL,SID-01677623-A,one,NULL,NULL,NULL,NULL,NULL,NULL,1386802613752.gif,0
26011,7106,SID-00014549-V,move,NULL,NULL,NULL,NULL,NULL,NULL,SID-00882580-A,small,NULL,NULL,NULL,NULL,NULL,NULL,1386802630298.gif,0
26012,7107,SID-00124442-V,move,NULL,NULL,NULL,NULL,NULL,NULL,SID-01330506-A,one,NULL,NULL,NULL,NULL,NULL,NULL,1386802630630.gif,0
26013,7108,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,SID-01677623-A,one,SID-00064787-A,good,NULL,NULL,NULL,NULL,1386802633163.gif,0
26014,7112,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,SID-00064787-A,good,SID-01677623-A,one,NULL,NULL,NULL,NULL,1386802633875.gif,0
26015,7114,SID-00031820-V,laugh,NULL,NULL,NULL,NULL,NULL,NULL,SID-01677623-A,one,NULL,NULL,NULL,NULL,NULL,NULL,1386802634133.gif,0
26016,7116,SID-00014549-V,move,NULL,NULL,NULL,NULL,NULL,NULL,SID-02064427-A,one,NULL,NULL,NULL,NULL,NULL,NULL,1386802634439.gif,+
26017,7117,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,SID-02064427-A,one,SID-00064787-A,good,NULL,NULL,NULL,NULL,1386802634494.gif,0
26018,7118,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,SID-01048406-A,happy,SID-01677623-A,one,NULL,NULL,NULL,NULL,1386802634648.gif,0
26019,7119,SID-01188725-V,want,NULL,NULL,NULL,NULL,NULL,NULL,SID-02064427-A,one,NULL,NULL,NULL,NULL,NULL,NULL,1386802635091.gif,0
26020,7120,SID-00355177-V,kill,NULL,NULL,NULL,NULL,NULL,NULL,SID-01677623-A,one,NULL,NULL,NULL,NULL,NULL,NULL,1386802635300.gif,0
26021,7121,SID-00014549-V,move,NULL,NULL,NULL,NULL,NULL,NULL,SID-02064427-A,one,NULL,NULL,NULL,NULL,NULL,NULL,1386802635470.gif,+
26022,7122,SID-00109660-V,change,NULL,NULL,NULL,NULL,NULL,NULL,SID-01677623-A,one,NULL,NULL,NULL,NULL,NULL,NULL,1386802636431.gif,0
26023,7123,SID-00012267-V,make,NULL,NULL,NULL,NULL,NULL,NULL,SID-01677623-A,one,NULL,NULL,NULL,NULL,NULL,NULL,1386802637060.gif,0
26024,7136,SID-00109660-V,change,NULL,NULL,NULL,NULL,NULL,NULL,SID-01677623-A,one,NULL,NULL,NULL,NULL,NULL,NULL,1386802944940.gif,0
26025,7137,SID-00124442-V,move,NULL,NULL,NULL,NULL,NULL,NULL,SID-02186470-A,two,NULL,NULL,NULL,NULL,NULL,NULL,1386803081433.gif,0
26026,7138,SID-00830761-V,talk,NULL,NULL,NULL,NULL,NULL,NULL,SID-02186470-A,two,NULL,NULL,NULL,NULL,NULL,NULL,1386803394578.gif,0
26027,7139,SID-00013615-V,play,NULL,NULL,NULL,NULL,NULL,NULL,SID-01554063-A,some,NULL,NULL,NULL,NULL,NULL,NULL,1386803591175.gif,0
26028,7141,SID-00781903-V,hit,NULL,NULL,NULL,NULL,NULL,NULL,SID-02064427-A,one,NULL,NULL,NULL,NULL,NULL,NULL,1386803665730.gif,0
26029,7142,SID-00109660-V,change,NULL,NULL,NULL,NULL,NULL,NULL,SID-02064427-A,one,NULL,NULL,NULL,NULL,NULL,NULL,1386803670694.gif,+
26030,7143,SID-01140654-V,walk,NULL,NULL,NULL,NULL,NULL,NULL,SID-01677623-A,one,NULL,NULL,NULL,NULL,NULL,NULL,1386803674126.gif,0
26031,7144,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,SID-01677623-A,one,SID-00064787-A,good,NULL,NULL,NULL,NULL,1386803681796.gif,+
26032,7145,SID-00013615-V,play,NULL,NULL,NULL,NULL,NULL,NULL,SID-01677623-A,one,NULL,NULL,NULL,NULL,NULL,NULL,1386803683423.gif,+
26033,7146,SID-01166351-V,eat,NULL,NULL,NULL,NULL,NULL,NULL,SID-02064427-A,one,NULL,NULL,NULL,NULL,NULL,NULL,1386803685767.gif,0
26034,7147,SID-00107369-V,make,NULL,NULL,NULL,NULL,NULL,NULL,SID-01677623-A,one,NULL,NULL,NULL,NULL,NULL,NULL,1386803686390.gif,0
26035,7148,SID-00124442-V,move,NULL,NULL,NULL,NULL,NULL,NULL,SID-02064427-A,one,NULL,NULL,NULL,NULL,NULL,NULL,1386803686852.gif,0
26036,7150,SID-01511134-V,ride,NULL,NULL,NULL,NULL,NULL,NULL,SID-02064427-A,one,NULL,NULL,NULL,NULL,NULL,NULL,1386803691585.gif,0
26037,7151,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,SID-01677623-A,one,SID-01034457-A,strange,NULL,NULL,NULL,NULL,1386803693479.gif,0
26038,7152,SID-00781903-V,hit,NULL,NULL,NULL,NULL,NULL,NULL,SID-01677623-A,one,NULL,NULL,NULL,NULL,NULL,NULL,1386803694103.gif,0
26039,7153,SID-00109660-V,change,NULL,NULL,NULL,NULL,NULL,NULL,SID-02064427-A,one,NULL,NULL,NULL,NULL,NULL,NULL,1386803694579.gif,0
26040,7154,SID-01882170-V,walk,NULL,NULL,NULL,NULL,NULL,NULL,SID-02064427-A,one,NULL,NULL,NULL,NULL,NULL,NULL,1386803695227.gif,0
26041,7155,SID-00334803-V,run,NULL,NULL,NULL,NULL,NULL,NULL,SID-02064427-A,one,NULL,NULL,NULL,NULL,NULL,NULL,1386803695822.gif,0
26042,7157,SID-00781903-V,hit,NULL,NULL,NULL,NULL,NULL,NULL,SID-01677623-A,one,NULL,NULL,NULL,NULL,NULL,NULL,1386803696304.gif,0
26043,7162,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,SID-01677623-A,one,SID-01048406-A,happy,NULL,NULL,NULL,NULL,1386803698176.gif,0
26044,7186,SID-00781903-V,hit,NULL,NULL,NULL,NULL,NULL,NULL,SID-02064427-A,one,NULL,NULL,NULL,NULL,NULL,NULL,1386803942241.gif,+
26045,7187,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,SID-01677623-A,one,SID-01048406-A,happy,NULL,NULL,NULL,NULL,1386803995873.gif,0
26046,7238,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,SID-02064427-A,one,SID-01048406-A,happy,NULL,NULL,NULL,NULL,1386804565297.gif,0
26047,7239,SID-01431723-V,kiss,NULL,NULL,NULL,NULL,NULL,NULL,SID-01677623-A,one,NULL,NULL,NULL,NULL,NULL,NULL,1386804610966.gif,0
26048,7240,SID-00545292-V,fly,NULL,NULL,NULL,NULL,NULL,NULL,SID-01677623-A,one,NULL,NULL,NULL,NULL,NULL,NULL,1386804612946.gif,0
26049,7242,SID-01041415-V,wave,NULL,NULL,NULL,NULL,NULL,NULL,SID-01173697-A,angry,NULL,NULL,NULL,NULL,NULL,NULL,1386804675632.gif,-
26050,7243,SID-01930874-V,drive,SID-00064643-V,hurt,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1386804676431.gif,+
